 SSIMWave's Video Quality-of-Experience Monitor with a CLI for Windows (SQM-CLI-Win), Version 1.5.31.383

Reference video, F:\Kai\SQM\AutoTestingFramework\Win32\TestData\12-BugFix\Comcast\Tangerine_Global_Promo.ts,PID, N/A
Test video, F:\Kai\SQM\AutoTestingFramework\Win32\TestData\12-BugFix\Comcast\Tangerine_Global_Promo_VS7000_LVLH07A.ts,PID, 1

Report Date, 30-Jan, Report Time, 13:10:56
Test Video's Bit-rate, 3449 kbps, Reference Video's Bit-rate, 13146 kbps
Test Video's Resolution, 1280x720, Reference Video's Resolution, 1920x1080
Test Video's Framerate, 59.94, Reference Video's Framerate, 59.94
Number of frames processed, 8204

SSIMplus QoE Scores Summary
Statistic,Source_Quality,SSIMplusCore_PF,SSIMplusCore_AQ,iPhone 6 Plus_PF,iPhone 6 Plus_AQ,iPad Air 2_PF,iPad Air 2_AQ,VT60_PF,VT60_AQ,ThinkPad W540_PF,ThinkPad W540_AQ,Macbook Pro_PF,Macbook Pro_AQ
Maximum,100,100,100,100,100,100,100,100,100,100,100,100,100
Minimum,80,13,13,21,21,20,20,21,21,20,20,20,20
Mean,96.41,64.21,63.67,73.28,72.53,67.64,66.98,69.22,68.51,64.72,64.11,67.26,66.54
Standard Deviation,12.11,21.63,21.21,19.64,19.18,19.41,18.92,19.07,18.57,19.04,18.56,19.29,18.76
Excellent (81-100),99.94%,25.18%,22.56%,43.64%,41.25%,31.28%,27.84%,33.91%,31.36%,23.67%,19.71%,30.39%,26.44%
Good (61-80),0.06095%,35.4%,37.96%,30.2%,32.47%,35.01%,38.35%,34.73%,37.14%,36.13%,39.99%,35.4%,39.26%
Fair (41-60),0%,23.81%,23.87%,17.42%,17.54%,22.14%,22.23%,21.05%,21.18%,27.17%,27.27%,22.54%,22.62%
Poor (21-40),0%,13.08%,13.08%,8.74%,8.74%,11.54%,11.54%,10.31%,10.31%,12.96%,12.96%,11.65%,11.65%
Bad (0-20),0%,2.535%,2.535%,0%,0%,0.03657%,0.03657%,0%,0%,0.07314%,0.07314%,0.02438%,0.02438%
Below threshold (0-70),0%,56.87%,58.31%,39.02%,40.26%,52.1%,52.99%,48.28%,49.28%,58.19%,59.34%,52.94%,54.02%
Reference Video Temporal Alignment Offset (frames),0
Test Video Temporal Alignment Offset (frames),0

  SSIMplus QoE Scores 
Reference frame index, Test frame index, Source_Quality,SSIMplusCore_PF,SSIMplusCore_AQ,iPhone 6 Plus_PF,iPhone 6 Plus_AQ,iPad Air 2_PF,iPad Air 2_AQ,VT60_PF,VT60_AQ,ThinkPad W540_PF,ThinkPad W540_AQ,Macbook Pro_PF,Macbook Pro_AQ,
1,1,100,100,100,100,100,100,100,100,100,100,100,100,100
2,2,100,100,100,100,100,100,100,100,100,100,100,100,100
3,3,100,100,100,100,100,100,100,100,100,100,100,100,100
4,4,100,100,100,100,100,100,100,100,100,100,100,100,100
5,5,100,100,100,100,100,100,100,100,100,100,100,100,100
6,6,100,100,100,100,100,100,100,100,100,100,100,100,100
7,7,100,100,100,100,100,100,100,100,100,100,100,100,100
8,8,100,100,100,100,100,100,100,100,100,100,100,100,100
9,9,100,100,100,100,100,100,100,100,100,100,100,100,100
10,10,100,100,100,100,100,100,100,100,100,100,100,100,100
11,11,100,100,100,100,100,100,100,100,100,100,100,100,100
12,12,100,100,100,100,100,100,100,100,100,100,100,100,100
13,13,100,100,100,100,100,100,100,100,100,100,100,100,100
14,14,100,100,100,100,100,100,100,100,100,100,100,100,100
15,15,100,100,100,100,100,100,100,100,100,100,100,100,100
16,16,100,100,100,100,100,100,100,100,100,100,100,100,100
17,17,100,100,100,100,100,100,100,100,100,100,100,100,100
18,18,100,100,100,100,100,100,100,100,100,100,100,100,100
19,19,100,100,100,100,100,100,100,100,100,100,100,100,100
20,20,100,100,100,100,100,100,100,100,100,100,100,100,100
21,21,100,100,100,100,100,100,100,100,100,100,100,100,100
22,22,100,100,100,100,100,100,100,100,100,100,100,100,100
23,23,100,100,100,100,100,100,100,100,100,100,100,100,100
24,24,100,100,100,100,100,100,100,100,100,100,100,100,100
25,25,100,100,100,100,100,100,100,100,100,100,100,100,100
26,26,100,100,100,100,100,100,100,100,100,100,100,100,100
27,27,100,100,100,100,100,100,100,100,100,100,100,100,100
28,28,100,100,100,100,100,100,100,100,100,100,100,100,100
29,29,100,100,100,100,100,100,100,100,100,100,100,100,100
30,30,100,100,100,100,100,100,100,100,100,100,100,100,100
31,31,100,100,100,100,100,100,100,100,100,100,100,100,100
32,32,100,100,100,100,100,100,100,100,100,100,100,100,100
33,33,100,100,100,100,100,100,100,100,100,100,100,100,100
34,34,100,100,100,100,100,100,100,100,100,100,100,100,100
35,35,100,100,100,100,100,100,100,100,100,100,100,100,100
36,36,100,100,100,100,100,100,100,100,100,100,100,100,100
37,37,100,100,100,100,100,100,100,100,100,100,100,100,100
38,38,100,100,100,100,100,100,100,100,100,100,100,100,100
39,39,100,100,100,100,100,100,100,100,100,100,100,100,100
40,40,100,100,100,100,100,100,100,100,100,100,100,100,100
41,41,100,100,100,100,100,100,100,100,100,100,100,100,100
42,42,100,100,100,100,100,100,100,100,100,100,100,100,100
43,43,100,100,100,100,100,100,100,100,100,100,100,100,100
44,44,100,100,100,100,100,100,100,100,100,100,100,100,100
45,45,100,100,100,100,100,100,100,100,100,100,100,100,100
46,46,100,100,100,100,100,100,100,100,100,100,100,100,100
47,47,100,100,100,100,100,100,100,100,100,100,100,100,100
48,48,100,100,100,100,100,100,100,100,100,100,100,100,100
49,49,100,100,100,100,100,100,100,100,100,100,100,100,100
50,50,100,100,100,100,100,100,100,100,100,100,100,100,100
51,51,100,100,100,100,100,100,100,100,100,100,100,100,100
52,52,100,100,100,100,100,100,100,100,100,100,100,100,100
53,53,100,100,100,100,100,100,100,100,100,100,100,100,100
54,54,100,100,100,100,100,100,100,100,100,100,100,100,100
55,55,100,100,100,100,100,100,100,100,100,100,100,100,100
56,56,100,100,100,100,100,100,100,100,100,100,100,100,100
57,57,100,100,100,100,100,100,100,100,100,100,100,100,100
58,58,100,100,100,100,100,100,100,100,100,100,100,100,100
59,59,100,100,100,100,100,100,100,100,100,100,100,100,100
60,60,100,100,100,100,100,100,100,100,100,100,100,100,100
61,61,100,100,100,100,100,100,100,100,100,100,100,100,100
62,62,100,100,100,100,100,100,100,100,100,100,100,100,100
63,63,100,100,100,100,100,100,100,100,100,100,100,100,100
64,64,100,100,100,100,100,100,100,100,100,100,100,100,100
65,65,100,100,100,100,100,100,100,100,100,100,100,100,100
66,66,100,100,100,100,100,100,100,100,100,100,100,100,100
67,67,100,100,100,100,100,100,100,100,100,100,100,100,100
68,68,100,100,100,100,100,100,100,100,100,100,100,100,100
69,69,100,100,100,100,100,100,100,100,100,100,100,100,100
70,70,100,100,100,100,100,100,100,100,100,100,100,100,100
71,71,100,100,100,100,100,100,100,100,100,100,100,100,100
72,72,100,100,100,100,100,100,100,100,100,100,100,100,100
73,73,100,100,100,100,100,100,100,100,100,100,100,100,100
74,74,100,100,100,100,100,100,100,100,100,100,100,100,100
75,75,100,100,100,100,100,100,100,100,100,100,100,100,100
76,76,100,100,100,100,100,100,100,100,100,100,100,100,100
77,77,100,100,100,100,100,100,100,100,100,100,100,100,100
78,78,100,100,100,100,100,100,100,100,100,100,100,100,100
79,79,100,100,100,100,100,100,100,100,100,100,100,100,100
80,80,100,100,100,100,100,100,100,100,100,100,100,100,100
81,81,100,100,100,100,100,100,100,100,100,100,100,100,100
82,82,100,100,100,100,100,100,100,100,100,100,100,100,100
83,83,100,100,100,100,100,100,100,100,100,100,100,100,100
84,84,100,100,100,100,100,100,100,100,100,100,100,100,100
85,85,100,100,100,100,100,100,100,100,100,100,100,100,100
86,86,100,100,100,100,100,100,100,100,100,100,100,100,100
87,87,100,100,100,100,100,100,100,100,100,100,100,100,100
88,88,100,100,100,100,100,100,100,100,100,100,100,100,100
89,89,100,100,100,100,100,100,100,100,100,100,100,100,100
90,90,100,100,100,100,100,100,100,100,100,100,100,100,100
91,91,100,100,100,100,100,100,100,100,100,100,100,100,100
92,92,100,100,100,100,100,100,100,100,100,100,100,100,100
93,93,100,100,100,100,100,100,100,100,100,100,100,100,100
94,94,100,100,100,100,100,100,100,100,100,100,100,100,100
95,95,100,100,100,100,100,100,100,100,100,100,100,100,100
96,96,100,100,100,100,100,100,100,100,100,100,100,100,100
97,97,100,100,100,100,100,100,100,100,100,100,100,100,100
98,98,100,100,100,100,100,100,100,100,100,100,100,100,100
99,99,100,100,100,100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
101,101,100,100,100,100,100,100,100,100,100,100,100,100,100
102,102,100,100,100,100,100,100,100,100,100,100,100,100,100
103,103,100,100,100,100,100,100,100,100,100,100,100,100,100
104,104,100,100,100,100,100,100,100,100,100,100,100,100,100
105,105,100,100,100,100,100,100,100,100,100,100,100,100,100
106,106,100,99,99,100,100,100,100,100,100,99,99,100,100
107,107,100,99,99,100,100,100,100,100,100,99,99,100,100
108,108,100,99,99,100,100,100,100,100,100,99,99,100,99
109,109,100,99,98,100,100,100,99,100,100,99,98,100,99
110,110,100,98,97,99,99,99,99,99,99,98,98,99,98
111,111,100,97,97,99,99,99,98,99,98,98,97,98,98
112,112,100,96,95,98,98,97,97,98,97,96,96,97,97
113,113,99,95,95,98,97,97,96,97,97,96,95,97,96
114,114,99,94,93,97,96,96,95,96,96,95,94,96,95
115,115,99,93,92,96,96,95,95,96,95,94,93,95,94
116,116,99,93,92,96,95,95,94,95,95,94,93,95,94
117,117,99,92,91,96,95,95,94,95,94,93,93,94,94
118,118,99,91,90,95,94,94,93,94,93,93,92,94,93
119,119,99,91,90,95,94,94,93,94,93,93,91,94,93
120,120,99,89,88,94,93,92,91,93,92,91,90,92,91
121,121,99,89,88,94,93,92,91,93,91,91,89,92,91
122,122,98,87,86,92,91,90,89,91,90,89,87,90,89
123,123,98,87,85,92,91,90,89,90,89,88,87,90,88
124,124,98,85,84,91,89,89,87,89,88,87,86,89,87
125,125,98,84,83,90,89,88,87,89,87,87,85,88,86
126,126,98,85,83,90,89,88,87,89,87,87,85,88,86
127,127,98,85,83,90,89,88,87,89,87,87,85,88,86
128,128,98,85,83,90,89,88,87,89,87,86,85,88,86
129,129,98,85,83,91,89,88,87,89,87,86,85,88,86
130,130,98,83,82,89,88,87,85,88,86,85,83,87,85
131,131,97,84,82,90,88,87,86,88,86,85,83,87,85
132,132,97,82,80,88,87,86,84,86,85,84,82,85,83
133,133,97,81,80,88,86,85,84,86,84,84,82,85,83
134,134,97,80,79,87,85,84,83,85,83,83,81,84,82
135,135,97,79,78,86,84,83,81,84,82,81,80,83,81
136,136,97,79,78,86,84,83,82,84,83,82,80,83,81
137,137,97,79,78,86,84,84,82,85,83,82,80,83,81
138,138,97,79,77,86,84,83,81,84,82,82,80,83,81
139,139,97,80,78,87,85,84,82,85,83,82,80,84,82
140,140,97,78,77,86,84,83,81,84,82,81,79,83,80
141,141,96,79,77,86,84,83,81,84,82,81,79,83,81
142,142,96,78,76,85,83,82,80,83,81,80,78,82,80
143,143,96,78,76,85,83,82,80,83,81,80,78,82,80
144,144,96,77,75,85,83,82,80,83,81,80,78,81,79
145,145,96,77,75,84,82,81,79,82,80,79,77,81,79
146,146,96,77,76,85,83,82,80,83,81,80,78,82,79
147,147,96,77,76,85,83,82,80,83,81,80,78,82,79
148,148,96,77,75,85,83,82,80,83,81,80,78,82,79
149,149,96,78,76,86,84,83,80,84,81,81,78,82,80
150,150,96,77,75,85,83,82,79,83,80,80,77,81,79
151,151,96,78,76,86,83,82,80,83,81,80,78,82,80
152,152,96,77,75,85,83,82,79,83,80,80,77,81,79
153,153,96,77,76,85,83,82,80,83,81,80,77,82,79
154,154,96,77,75,84,82,81,79,82,80,79,77,81,78
155,155,96,76,74,84,82,81,78,82,79,79,76,80,78
156,156,96,77,75,84,82,81,79,82,80,79,77,81,78
157,157,96,77,75,85,82,81,79,83,80,79,77,81,79
158,158,96,77,75,85,83,82,79,83,80,80,77,81,79
159,159,96,78,76,85,83,82,80,83,81,80,78,82,79
160,160,96,76,74,84,82,81,78,82,79,79,76,80,78
161,161,95,77,75,85,82,81,79,82,80,79,77,81,78
162,162,95,75,73,83,81,80,77,81,78,77,75,79,77
163,163,95,75,73,83,81,80,77,81,78,77,75,79,77
164,164,95,74,72,82,80,79,76,80,77,77,74,78,76
165,165,95,73,71,81,79,78,75,79,76,76,73,77,75
166,166,95,73,72,81,79,78,76,79,77,76,74,78,75
167,167,95,74,72,82,79,78,76,79,77,76,74,78,75
168,168,95,73,71,81,79,78,76,79,77,76,74,78,75
169,169,95,74,72,82,80,79,76,80,77,77,74,79,76
170,170,95,73,71,81,79,78,75,79,76,76,73,77,75
171,171,95,74,72,82,79,78,76,80,77,76,74,78,75
172,172,94,72,70,80,78,77,75,78,76,75,72,77,74
173,173,94,72,70,81,78,77,75,78,76,75,73,77,74
174,174,94,71,70,80,78,76,74,78,75,74,72,76,74
175,175,94,71,69,79,77,76,73,77,75,74,72,76,73
176,176,94,71,70,80,78,77,74,78,75,75,72,76,74
177,177,94,72,70,81,78,77,74,78,76,75,73,77,74
178,178,94,72,70,81,78,77,74,78,76,75,72,77,74
179,179,94,73,71,82,79,78,75,79,76,76,73,78,75
180,180,94,71,70,80,78,76,74,78,75,74,72,76,73
181,181,94,73,71,81,79,78,75,79,76,75,73,77,74
182,182,94,72,70,80,78,77,74,78,75,74,72,76,74
183,183,94,72,70,81,78,77,74,78,76,75,72,77,74
184,184,94,71,69,80,77,76,74,78,75,74,72,76,73
185,185,94,70,69,79,77,76,73,77,75,74,71,75,73
186,186,94,71,70,80,78,76,74,78,75,74,72,76,74
187,187,94,72,70,81,78,77,75,79,76,75,73,77,74
188,188,95,72,71,81,79,78,75,79,76,76,73,77,75
189,189,95,74,72,82,80,79,76,80,77,76,74,78,75
190,190,95,72,71,81,79,77,75,79,76,75,73,77,75
191,191,95,74,72,82,80,78,76,80,77,76,74,78,75
192,192,95,72,71,81,78,77,75,78,76,75,73,77,74
193,193,95,72,71,81,79,77,75,79,76,75,73,77,75
194,194,95,72,70,80,78,77,75,78,76,75,73,77,74
195,195,95,71,70,80,78,76,74,78,75,74,72,76,74
196,196,95,72,70,80,78,77,75,78,76,75,73,77,74
197,197,95,72,71,81,78,77,75,79,76,75,73,77,75
198,198,95,72,71,81,78,77,75,78,76,75,73,77,74
199,199,95,74,72,82,79,78,76,80,77,76,74,78,75
200,200,95,72,71,81,78,77,75,78,76,75,73,77,74
201,201,94,73,72,82,79,78,76,79,77,76,73,78,75
202,202,94,72,70,80,78,77,74,78,76,75,72,77,74
203,203,94,72,70,81,78,77,75,78,76,75,73,77,74
204,204,94,72,70,80,78,77,74,78,75,75,72,76,74
205,205,94,71,69,80,77,76,74,78,75,74,72,76,73
206,206,94,72,70,81,78,77,74,78,76,75,72,77,74
207,207,94,72,71,81,78,78,75,79,76,76,73,77,74
208,208,94,72,71,81,79,78,75,79,76,76,73,77,75
209,209,94,74,72,82,80,79,76,80,77,76,74,78,75
210,210,94,73,71,82,79,78,75,79,76,76,73,78,75
211,211,94,74,72,83,80,79,76,80,77,77,74,79,76
212,212,94,73,71,82,79,78,75,79,77,76,73,78,75
213,213,94,73,71,82,79,78,76,79,77,76,73,78,75
214,214,94,72,71,81,79,77,75,79,76,75,73,77,74
215,215,94,72,70,81,78,77,74,78,76,75,72,77,74
216,216,94,72,71,81,79,77,75,79,76,75,73,77,74
217,217,94,73,71,82,79,78,75,79,77,76,73,78,75
218,218,95,73,71,82,79,78,76,80,77,76,74,78,75
219,219,94,74,72,83,80,79,76,80,77,77,74,79,76
220,220,94,72,70,81,78,77,75,79,76,75,73,77,74
221,221,94,73,71,82,79,78,75,79,76,76,73,78,75
222,222,94,71,69,80,77,76,74,78,75,74,72,76,73
223,223,94,71,69,80,77,76,74,78,75,74,72,76,73
224,224,94,71,69,79,77,76,73,77,74,74,71,75,73
225,225,93,70,68,79,76,75,72,76,74,73,71,75,72
226,226,93,70,68,79,76,75,73,77,74,73,71,75,72
227,227,93,70,69,79,76,76,73,77,74,74,71,75,72
228,228,93,71,69,79,76,76,73,77,74,74,71,76,73
229,229,93,72,70,80,77,77,74,78,75,75,72,77,73
230,230,93,71,69,80,77,76,73,78,75,74,72,76,73
231,231,93,72,70,81,78,77,74,78,75,75,72,77,74
232,232,93,71,69,80,77,76,73,78,75,74,72,76,73
233,233,93,72,70,80,77,77,74,78,75,75,72,77,73
234,234,93,71,69,80,77,77,74,78,75,75,72,76,73
235,235,93,72,70,80,77,77,74,78,75,75,72,77,74
236,236,94,72,70,80,77,77,74,78,75,76,73,77,74
237,237,94,73,71,81,78,78,75,79,76,76,73,78,75
238,238,94,73,71,80,78,77,75,78,76,76,73,77,74
239,239,94,74,72,81,78,78,76,79,77,77,74,78,75
240,240,95,76,74,82,80,80,77,81,78,78,76,80,77
241,241,95,77,75,84,81,82,79,82,80,80,77,81,78
242,242,96,78,76,85,82,82,80,83,80,81,78,82,79
243,243,96,80,78,86,83,83,81,84,82,82,79,83,80
244,244,96,80,78,86,84,84,82,85,82,82,80,84,81
245,245,96,81,79,87,85,85,83,86,83,83,81,85,82
246,246,96,82,80,88,86,86,83,86,84,84,81,85,83
247,247,97,83,81,89,87,87,84,87,85,85,82,86,84
248,248,97,84,82,90,88,87,85,88,86,85,83,87,85
249,249,97,85,83,90,88,88,86,89,86,86,84,88,85
250,250,97,85,83,91,89,88,86,89,87,86,84,88,86
251,251,97,86,84,92,90,89,87,90,87,87,85,89,86
252,252,97,86,85,92,90,89,87,90,88,87,85,89,87
253,253,97,87,85,93,91,90,88,90,88,87,85,89,87
254,254,97,88,86,93,91,90,88,91,89,88,86,90,88
255,255,98,88,86,93,92,90,88,91,89,88,86,90,88
256,256,98,88,86,94,92,90,88,91,89,88,86,90,88
257,257,98,88,87,94,92,90,89,91,89,88,86,90,88
258,258,98,89,87,95,93,91,89,91,89,88,86,90,88
259,259,98,89,88,95,93,91,89,92,90,88,86,90,88
260,260,98,90,88,95,93,91,89,92,90,88,86,91,89
261,261,98,90,88,96,94,91,89,92,90,88,86,91,89
262,262,98,90,88,96,94,91,89,92,90,88,86,91,89
263,263,98,90,89,96,94,91,90,92,90,88,86,91,89
264,264,98,91,89,96,94,92,90,92,90,88,86,91,89
265,265,98,91,89,96,95,92,90,92,90,88,86,91,89
266,266,97,91,89,97,95,92,90,93,91,88,86,91,89
267,267,98,91,89,97,95,92,90,93,91,88,86,91,89
268,268,98,92,90,97,95,92,90,93,91,89,87,92,89
269,269,97,92,90,97,95,92,90,93,91,89,87,92,89
